HRTX,Heron Therapeutics Inc,Yes,"2,143,410",NASDAQ,$255M (Micro),1.26
HSBC,HSBC Holdings PLC,Yes,"1,609,930",NYS,$275B (Large),0.49
HST,Host Hotels & Resorts Inc,Yes,"5,955,130",NASDAQ,$13B (Mid),1.18
HSY,Hershey Co,Yes,"1,466,350",NYS,$38B (Mid),0.17
HTGC,Hercules Capital Inc,Yes,"1,052,650",NYS,$3B (Small),0.79
HTHT,H World Group Ltd,Yes,"1,512,040",NASDAQ,$15B (Mid),0.15
HTZ,Hertz Global Holdings Inc,Yes,"5,396,950",NASDAQ,$2B (Micro),2.14
HUMA,Humacyte Inc,Yes,"5,723,470",NASDAQ,$226M (Micro),1.94
HUN,Huntsman Corp,Yes,"4,079,070",NYS,$2B (Micro),0.72
HUT,Hut 8 Corp,Yes,"5,039,310",NASDAQ,$7B (Small),4.31
HUYA,HUYA Inc,Yes,"1,856,610",NYS,$775M (Micro),0.79
HWM,Howmet Aerospace Inc,Yes,"1,954,510",NYS,$88B (Large),1.26
HXL,Hexcel Corp,Yes,"1,007,860",NYS,$6B (Small),1.06
HYLN,Hyliion Holdings Corp,Yes,"1,202,550",NYS,$341M (Micro),2.58
HYMC,Hycroft Mining Holding Corporation,Yes,"4,510,670",NASDAQ,$2B (Small),2.62
IAG,IAMGOLD Corp,Yes,"6,184,450",NYS,$10B (Mid),1.36
IBKR,Interactive Brokers Group Inc,Yes,"3,562,110",NASDAQ,$120B (Large),1.24
IBM,International Business Machines Corp,Yes,"3,468,870",NYS,$284B (Large),0.68
IBN,ICICI Bank Ltd,Yes,"5,456,340",NYS,$110B (Large),0.4
ICE,Intercontinental Exchange Inc,Yes,"2,186,460",NYS,$95B (Large),1.03
IE,Ivanhoe Electric Inc,Yes,"1,685,130",NYS,$2B (Small),0.98
IEP,Icahn Enterprises LP,Yes,"1,329,860",NASDAQ,$5B (Small),0.77
IFF,International Flavors & Fragrances Inc,Yes,"1,441,210",NYS,$18B (Mid),1.07
IHS,IHS Holding Ltd,Yes,"1,125,370",NYS,$3B (Small),0.86
ILMN,Illumina Inc,Yes,"1,466,100",NASDAQ,$22B (Mid),1.46
IMAX,Imax Corp,Yes,"1,152,390",NYS,$2B (Micro),0.37
IMNM,Immunome Inc,Yes,"1,964,190",NASDAQ,$2B (Small),2.32
IMRX,Immuneering Corp,Yes,"3,944,850",NASDAQ,$301M (Micro),0.45
IMUX,Immunic Inc,Yes,"1,688,050",NASDAQ,$80M (Micro),1.6
IMVT,Immunovant Inc,Yes,"1,606,010",NASDAQ,$5B (Small),0.54
INCY,Incyte Corp,Yes,"2,137,150",NASDAQ,$21B (Mid),0.83
INDI,indie Semiconductor Inc,Yes,"2,340,690",NASDAQ,$870M (Micro),2.53
INDV,Indivior PLC,Yes,"1,741,990",NASDAQ,$4B (Small),1.14
INFY,Infosys Ltd,Yes,"8,278,300",NYS,$72B (Large),0.96
ING,ING Groep NV,Yes,"1,795,560",NYS,$83B (Large),0.85
INO,Inovio Pharmaceuticals Inc,Yes,"2,495,170",NASDAQ,$107M (Micro),1.73
INOD,Innodata Inc,Yes,"1,122,330",NASDAQ,$2B (Micro),2.43
INSM,Insmed Inc,Yes,"2,309,640",NASDAQ,$38B (Mid),1.11
INSP,Inspire Medical Systems Inc,Yes,"1,118,300",NYS,$3B (Small),0.75
INTC,Intel Corp,Yes,"87,972,030",NASDAQ,$217B (Large),1.39
INTR,Inter & Co Inc,Yes,"1,800,710",NASDAQ,$4B (Small),1.17
INTU,Intuit Inc,Yes,"1,540,880",NASDAQ,$180B (Large),1.24
INV,Innventure Inc,Yes,"1,570,360",NASDAQ,$261M (Micro),0.09
INVH,Invitation Homes Inc,Yes,"8,086,550",NYS,$16B (Mid),0.83
INVZ,Innoviz Technologies Ltd,Yes,"7,666,840",NASDAQ,$253M (Micro),1.36
IONQ,IONQ Inc,Yes,"16,090,100",NYS,$18B (Mid),2.63
IONS,Ionis Pharmaceuticals Inc,Yes,"1,815,710",NASDAQ,$13B (Mid),0.29
IOT,Samsara Inc,Yes,"4,900,230",NYS,$19B (Mid),1.61
IOVA,Iovance Biotherapeutics Inc,Yes,"10,962,680",NASDAQ,$973M (Micro),0.76
IP,International Paper Co,Yes,"4,110,440",NYS,$23B (Mid),1.1
IPSC,Century Therapeutics Inc,Yes,"3,508,580",NASDAQ,$169M (Micro),1.8
IQ,iQIYI Inc,Yes,"9,716,220",NASDAQ,$2B (Micro),0.08
IQV,IQVIA Holdings Inc,Yes,"1,090,970",NYS,$41B (Mid),1.37
IR,Ingersoll Rand Inc,Yes,"1,845,760",NYS,$34B (Mid),1.32
IRDM,Iridium Communications Inc,Yes,"1,534,340",NASDAQ,$2B (Micro),0.62
IREN,IREN Ltd,Yes,"29,696,130",NASDAQ,$13B (Mid),4.27
IRM,Iron Mountain Inc,Yes,"1,810,380",NYS,$26B (Mid),1.18
IRT,Independence Realty Trust Inc,Yes,"2,275,680",NYS,$4B (Small),1.01
IRWD,Ironwood Pharmaceuticals Inc,Yes,"11,808,530",NASDAQ,$660M (Micro),0.18
ISRG,Intuitive Surgical Inc,Yes,"1,307,610",NASDAQ,$208B (Large),1.66
ITT,ITT Inc,Yes,"1,000,170",NYS,$16B (Mid),1.37
ITUB,Itau Unibanco Holding SA,Yes,"14,864,040",NYS,$41B (Mid),0.61
ITW,Illinois Tool Works Inc,Yes,"1,314,590",NYS,$74B (Large),1.16
IVR,Invesco Mortgage Capital Inc,Yes,"2,391,280",NYS,$606M (Micro),1.71
IVVD,Invivyd Inc,Yes,"2,712,540",NASDAQ,$698M (Micro),0.62
IVZ,Invesco Ltd,Yes,"4,422,360",NYS,$13B (Mid),1.67
JAMF,Jamf Holding Corp,Yes,"1,297,120",NASDAQ,$2B (Micro),0.53
JANX,Janux Therapeutics Inc,Yes,"1,688,500",NASDAQ,$852M (Micro),2.87
JAZZ,Jazz Pharmaceuticals PLC,Yes,"1,184,730",NASDAQ,$10B (Mid),0.26
JBI,Janus International Group Inc,Yes,"1,384,960",NYS,$981M (Micro),1.49
JBLU,JetBlue Airways Corp,Yes,"15,811,610",NASDAQ,$2B (Micro),1.79
JCI,Johnson Controls International PLC,Yes,"5,702,100",NYS,$68B (Large),1.43
JD,JD.com Inc,Yes,"9,513,710",NASDAQ,$47B (Large),0.42
JEF,Jefferies Financial Group Inc,Yes,"2,167,670",NYS,$13B (Mid),1.5
JELD,JELD-WEN Holding Inc,Yes,"1,081,950",NYS,$235M (Micro),1.75
JHG,Janus Henderson Group PLC,Yes,"1,759,280",NYS,$7B (Small),1.52
JHX,James Hardie Industries PLC,Yes,"4,677,710",NYS,$13B (Mid),1.81
JMIA,Jumia Technologies AG,Yes,"3,125,730",NYS,$2B (Micro),2.34
JNJ,Johnson & Johnson,Yes,"5,885,550",NYS,$492B (Large),0.34
JOBY,Joby Aviation Inc,Yes,"24,365,090",NYS,$14B (Mid),2.58
JPM,JPMorgan Chase & Co,Yes,"8,050,430",NYS,$905B (Large),1.07
JSPR,Jasper Therapeutics Inc,Yes,"1,214,940",NASDAQ,$42M (Micro),3.08
KBH,KB Home,Yes,"1,264,850",NYS,$4B (Small),1.49
KBR,KBR Inc,Yes,"1,526,050",NYS,$6B (Small),0.52
KD,Kyndryl Holdings Inc,Yes,"1,839,710",NYS,$6B (Small),1.93
KDP,Keurig Dr Pepper Inc,Yes,"8,006,630",NASDAQ,$38B (Mid),0.35
KEY,KeyCorp,Yes,"12,758,730",NYS,$23B (Mid),1.09
KGC,Kinross Gold Corp,Yes,"6,959,340",NYS,$38B (Mid),0.74
KHC,Kraft Heinz Co,Yes,"13,921,650",NASDAQ,$28B (Mid),0.06
KIM,Kimco Realty Corp,Yes,"4,008,050",NYS,$14B (Mid),1.09
KKR,KKR & Co Inc,Yes,"2,945,840",NYS,$120B (Large),1.99
KMB,Kimberly-Clark Corp,Yes,"5,007,150",NASDAQ,$32B (Mid),0.27
KMI,Kinder Morgan Inc,Yes,"11,546,130",NYS,$60B (Large),0.69
KMX,Carmax Inc,Yes,"3,529,120",NYS,$6B (Small),1.36
KNX,Knight-Swift Transportation Holdings Inc,Yes,"2,780,220",NYS,$9B (Mid),1.16
KO,Coca-Cola Co,Yes,"14,559,380",NYS,$303B (Large),0.36
KOD,Kodiak Sciences Inc,Yes,"1,015,150",NASDAQ,$2B (Micro),2.64
KOPN,Kopin Corp,Yes,"2,583,430",NASDAQ,$518M (Micro),2.93
KOS,Kosmos Energy Ltd,Yes,"20,379,930",NYS,$446M (Micro),0.89
KR,Kroger Co,Yes,"6,190,070",NYS,$38B (Mid),0.61
KRC,Kilroy Realty Corp,Yes,"1,644,860",NYS,$5B (Small),1.12
KRG,Kite Realty Group Trust,Yes,"2,012,560",NYS,$5B (Small),0.91
KSS,Kohls Corp,Yes,"3,334,750",NYS,$2B (Small),1.47
KT,KT Corp,Yes,"1,574,540",NYS,$9B (Mid),0.65
KTOS,Kratos Defense and Security Solutions Inc,Yes,"3,542,260",NASDAQ,$19B (Mid),1.11
KULR,KULR Technology Group Inc,Yes,"1,228,470",NYS,$153M (Micro),2.04
KURA,Kura Oncology Inc,Yes,"1,404,980",NASDAQ,$819M (Micro),0.23
LAB,Standard BioTools Inc,Yes,"1,914,090",NASDAQ,$592M (Micro),1.3
LAR,Lithium Argentina AG,Yes,"3,579,010",NYS,$1B (Micro),1.24
LBRT,Liberty Energy Inc,Yes,"3,125,860",NYS,$3B (Small),0.49
LBTYA,Liberty Global Ltd,Yes,"1,684,980",NASDAQ,$2B (Micro),1.11
LC,LendingClub Corp,Yes,"1,437,560",NYS,$2B (Small),2.1
LCID,Lucid Group Inc,Yes,"7,424,190",NASDAQ,$4B (Small),1.17
LCTX,Lineage Cell Therapeutics Inc,Yes,"1,051,000",NYS,$394M (Micro),1.81
LDI,loanDepot Inc,Yes,"4,940,340",NYS,$970M (Micro),3.18
LEG,Leggett & Platt Inc,Yes,"1,460,980",NYS,$2B (Micro),0.75
LEGN,Legend Biotech Corp,Yes,"2,337,160",NASDAQ,$4B (Small),0.11
LEN,Lennar Corp,Yes,"3,335,760",NYS,$27B (Mid),1.47
LEU,Centrus Energy Corp,Yes,"1,075,310",NYS,$6B (Small),1.23
LEVI,Levi Strauss & Co,Yes,"1,666,090",NYS,$9B (Mid),1.33
LFMD,LifeMD Inc,Yes,"1,358,350",NASDAQ,$186M (Micro),1.9
LFST,LifeStance Health Group Inc,Yes,"1,572,570",NASDAQ,$3B (Small),1.12
LHX,L3Harris Technologies Inc,Yes,"1,281,280",NYS,$63B (Large),0.65
LI,Li Auto Inc,Yes,"4,706,100",NASDAQ,$18B (Mid),0.57
LIN,Linde PLC,Yes,"2,073,200",NASDAQ,$207B (Large),0.84
LITE,Lumentum Holdings Inc,Yes,"3,775,090",NASDAQ,$25B (Mid),1.51
LKQ,LKQ Corp,Yes,"2,753,690",NASDAQ,$9B (Mid),0.91
LLY,Eli Lilly and Co,Yes,"2,518,120",NYS,$1T (Large),0.39
LMND,Lemonade Inc,Yes,"1,771,590",NYS,$6B (Small),2.03
LMT,Lockheed Martin Corp,Yes,"1,996,970",NYS,$126B (Large),0.23
LNC,Lincoln National Corp,Yes,"1,451,540",NYS,$8B (Mid),1.3
LNG,Cheniere Energy Inc,Yes,"1,687,840",NYS,$42B (Large),0.27
LNT,Alliant Energy Corp,Yes,"1,677,340",NASDAQ,$17B (Mid),0.66
LODE,Comstock Inc,Yes,"1,307,990",NYS,$192M (Micro),1.66
LOGI,Logitech International SA,Yes,"1,009,010",NASDAQ,$14B (Mid),1.11
LOW,Lowe's Companies Inc,Yes,"2,344,700",NYS,$150B (Large),0.97
LPTH,LightPath Technologies Inc,Yes,"2,761,210",NASDAQ,$657M (Micro),0.99
LQDA,Liquidia Corp,Yes,"2,060,640",NASDAQ,$3B (Small),0.46
LRCX,Lam Research Corp,Yes,"11,533,010",NASDAQ,$274B (Large),1.8
LRN,Stride Inc,Yes,"1,000,630",NYS,$3B (Small),0.1
LSCC,Lattice Semiconductor Corp,Yes,"1,524,970",NASDAQ,$12B (Mid),1.7
LTBR,Lightbridge Corp,Yes,"1,034,680",NASDAQ,$534M (Micro),1.97
LTH,Life Time Group Holdings Inc,Yes,"1,816,180",NYS,$6B (Small),1.68
LULU,Lululemon Athletica Inc,Yes,"2,900,670",NASDAQ,$24B (Mid),1.01
LUMN,Lumen Technologies Inc,Yes,"9,009,980",NYS,$8B (Mid),1.53
LUNR,Intuitive Machines Inc,Yes,"12,565,850",NASDAQ,$3B (Small),1.38
LUV,Southwest Airlines Co,Yes,"7,594,950",NYS,$23B (Mid),1.15
LVS,Las Vegas Sands Corp,Yes,"5,077,730",NYS,$40B (Mid),0.92
LW,Lamb Weston Holdings Inc,Yes,"3,121,640",NYS,$6B (Small),0.43
LWLG,Lightwave Logic Inc,Yes,"2,132,360",NASDAQ,$604M (Micro),3.04
LX,Lexinfintech Holdings Ltd,Yes,"1,573,850",NASDAQ,$506M (Micro),0.77
LXRX,Lexicon Pharmaceuticals Inc,Yes,"1,442,130",NASDAQ,$425M (Micro),0.99
LYB,LyondellBasell Industries NV,Yes,"5,313,780",NYS,$16B (Mid),0.71
LYFT,Lyft Inc,Yes,"8,731,540",NASDAQ,$8B (Mid),1.94
LYG,Lloyds Banking Group PLC,Yes,"5,157,260",NYS,$80B (Large),0.92
LYV,Live Nation Entertainment Inc,Yes,"1,953,900",NYS,$34B (Mid),1.18
LZ,LegalZoom.com Inc,Yes,"1,443,440",NASDAQ,$2B (Micro),1.23
M,Macy's Inc,Yes,"5,455,410",NYS,$6B (Small),1.53
MA,Mastercard Inc,Yes,"2,558,610",NYS,$517B (Large),0.84
MAA,Mid-America Apartment Communities Inc,Yes,"1,049,370",NYS,$16B (Mid),0.78
MAC,Macerich Co,Yes,"1,441,180",NYS,$5B (Small),2.15
MAPS,WM Technology Inc,Yes,"1,263,350",NASDAQ,$136M (Micro),1.23
MAR,Marriott International Inc,Yes,"1,244,670",NASDAQ,$88B (Large),1.14
MARA,MARA Holdings Inc,Yes,"33,221,650",NASDAQ,$4B (Small),5.58
MAS,Masco Corp,Yes,"1,998,880",NYS,$14B (Mid),1.28
MAT,Mattel Inc,Yes,"3,157,410",NASDAQ,$7B (Small),0.7
MBOT,Microbot Medical Inc,Yes,"1,071,630",NASDAQ,$140M (Micro),1.29
MCD,McDonald's Corp,Yes,"2,884,750",NYS,$219B (Large),0.52
MCHP,Microchip Technology Inc,Yes,"8,051,230",NASDAQ,$41B (Mid),1.46
MCW,Mister Car Wash Inc,Yes,"1,032,180",NASDAQ,$2B (Micro),1.47
MDB,MongoDB Inc,Yes,"1,391,300",NASDAQ,$33B (Mid),1.39
MDLZ,Mondelez International Inc,Yes,"10,131,630",NASDAQ,$71B (Large),0.39
MDT,Medtronic PLC,Yes,"5,601,840",NYS,$125B (Large),0.72
MDU,MDU Resources Group Inc,Yes,"2,227,120",NYS,$4B (Small),0.82
MET,MetLife Inc,Yes,"2,829,430",NYS,$52B (Large),0.76
META,Meta Platforms Inc,Yes,"10,618,570",NASDAQ,$2T (Large),1.27
METC,Ramaco Resources Inc,Yes,"2,400,580",NASDAQ,$1B (Micro),1.46
MFA,MFA Financial Inc,Yes,"1,532,740",NYS,$990M (Micro),1.66
MFC,Manulife Financial Corp,Yes,"1,484,120",NYS,$63B (Large),0.83
MFG,Mizuho Financial Group Inc,Yes,"2,687,350",NYS,$98B (Large),0.4
MGA,Magna International Inc,Yes,"1,133,570",NYS,$16B (Mid),1.48
MGM,MGM Resorts International,Yes,"4,670,910",NYS,$9B (Mid),1.44
MGNI,Magnite Inc,Yes,"1,906,860",NASDAQ,$2B (Small),2.38
MGY,Magnolia Oil & Gas Corp,Yes,"1,648,760",NYS,$4B (Small),0.96
MIR,Mirion Technologies Inc,Yes,"2,255,680",NYS,$7B (Small),0.97
MIST,Milestone Pharmaceuticals Inc,Yes,"3,667,500",NASDAQ,$174M (Micro),0.46
MKC,McCormick & Company Inc,Yes,"2,533,860",NYS,$17B (Mid),0.61
MLCO,Melco Resorts & Entertainment Ltd,Yes,"1,357,560",NASDAQ,$3B (Small),0.62
MLTX,MoonLake Immunotherapeutics,Yes,"5,101,660",NASDAQ,$1B (Micro),1.22
MMC,Marsh & McLennan Companies Inc,Yes,"1,902,670",NYS,$91B (Large),0.74
MMM,3M Co,Yes,"2,120,520",NYS,$88B (Large),1.08
MNDY,monday.com Ltd,Yes,"1,092,870",NASDAQ,$8B (Mid),1.25
MNKD,MannKind Corp,Yes,"3,384,160",NASDAQ,$2B (Micro),0.83
MNMD,Mind Medicine (MindMed) Inc,Yes,"1,965,150",NASDAQ,$1B (Micro),2.62
MNST,Monster Beverage Corp,Yes,"3,856,250",NASDAQ,$76B (Large),0.45
MO,Altria Group Inc,Yes,"9,891,260",NYS,$97B (Large),0.5
MOD,Modine Manufacturing Co,Yes,"1,744,000",NYS,$7B (Small),1.69
MODG,Topgolf Callaway Brands Corp,Yes,"2,251,880",NYS,$3B (Small),0.97
MOH,Molina Healthcare Inc,Yes,"1,434,920",NYS,$9B (Mid),0.5
MOS,Mosaic Co,Yes,"6,186,640",NYS,$8B (Mid),0.98
MP,MP Materials Corp,Yes,"7,654,900",NYS,$11B (Mid),1.62
MPC,Marathon Petroleum Corp,Yes,"2,220,840",NYS,$53B (Large),0.74
MPLX,MPLX LP,Yes,"1,398,800",NYS,$54B (Large),0.55
MPW,Medical Properties Trust Inc,Yes,"5,590,170",NYS,$3B (Small),1.47
MQ,Marqeta Inc,Yes,"2,986,340",NASDAQ,$2B (Micro),1.48
MREO,Mereo BioPharma Group PLC,Yes,"59,369,050",NASDAQ,$79M (Micro),0.32
MRK,Merck & Co Inc,Yes,"11,639,990",NYS,$274B (Large),0.29
MRNA,Moderna Inc,Yes,"9,780,230",NASDAQ,$13B (Mid),1.32
MRVI,Maravai LifeSciences Holdings Inc,Yes,"1,228,730",NASDAQ,$1B (Micro),0.4
MRVL,Marvell Technology Inc,Yes,"13,354,740",NASDAQ,$71B (Large),1.96
MS,Morgan Stanley,Yes,"3,749,530",NYS,$296B (Large),1.2
MSFT,Microsoft Corp,Yes,"18,535,900",NASDAQ,$4T (Large),1.08
MSI,Motorola Solutions Inc,Yes,"1,005,620",NYS,$64B (Large),1
MSTR,Strategy Inc,Yes,"20,223,120",NASDAQ,$45B (Large),3.55
MT,ArcelorMittal SA,Yes,"1,212,140",NYS,$36B (Mid),1.5
MTCH,Match Group Inc,Yes,"3,119,950",NASDAQ,$8B (Mid),1.33
MTDR,Matador Resources Co,Yes,"1,427,730",NYS,$5B (Small),1.13
MTG,MGIC Investment Corp,Yes,"1,517,440",NYS,$6B (Small),0.83
MTN,Vail Resorts Inc,Yes,"1,111,750",NYS,$5B (Small),0.81
MU,Micron Technology Inc,Yes,"31,116,320",NASDAQ,$388B (Large),1.52
MUFG,Mitsubishi UFJ Financial Group Inc,Yes,"2,501,360",NYS,$194B (Large),0.38
MUR,Murphy Oil Corp,Yes,"2,183,250",NYS,$5B (Small),0.78
MUX,McEwen Inc,Yes,"1,182,220",NYS,$1B (Micro),1.13
MVIS,MicroVision Inc,Yes,"3,669,400",NASDAQ,$281M (Micro),1.35
MVST,Microvast Holdings Inc,Yes,"4,335,080",NASDAQ,$1B (Micro),3.38
NAK,Northern Dynasty Minerals Ltd,Yes,"6,906,520",NYS,$1B (Micro),0.09
NBIX,Neurocrine Biosciences Inc,Yes,"1,121,330",NASDAQ,$14B (Mid),0.31
NBP,NovaBridge Biosciences,Yes,"1,086,310",NASDAQ,$427M (Micro),1.63
NCLH,Norwegian Cruise Line Holdings Ltd,Yes,"12,579,070",NYS,$11B (Mid),2.07
NCNO,nCino Inc,Yes,"1,295,330",NASDAQ,$3B (Small),0.56
NDAQ,Nasdaq Inc,Yes,"3,045,930",NASDAQ,$56B (Large),1.02
NE,Noble Corporation PLC,Yes,"1,423,050",NYS,$5B (Small),1.12
NEE,Nextera Energy Inc,Yes,"6,741,130",NYS,$166B (Large),0.74
NEM,Newmont Corporation,Yes,"7,648,290",NYS,$119B (Large),0.42
NEO,Neogenomics Inc,Yes,"1,482,000",NASDAQ,$2B (Micro),1.58
NEOG,Neogen Corp,Yes,"5,405,640",NASDAQ,$2B (Micro),1.99
NET,Cloudflare Inc,Yes,"1,965,920",NYS,$64B (Large),1.96
NEXT,NextDecade Corp,Yes,"2,986,340",NASDAQ,$1B (Micro),1.99
NFE,New Fortress Energy Inc,Yes,"9,033,580",NASDAQ,$336M (Micro),1
NFLX,Netflix Inc,Yes,"34,932,290",NASDAQ,$409B (Large),1.71
NG,NovaGold Resources Inc,Yes,"2,167,380",NYS,$4B (Small),0.83
NGD,New Gold Inc,Yes,"14,188,640",NYS,$8B (Mid),0.6
NI,NiSource Inc,Yes,"2,512,780",NYS,$20B (Mid),0.64
NINE,Nine Energy Service Inc,Yes,"2,562,770",NYS,$18M (Micro),2.22
NIO,NIO Inc,Yes,"56,337,390",NYS,$11B (Mid),1.09
NKE,Nike Inc,Yes,"21,339,910",NYS,$98B (Large),1.28
NLY,Annaly Capital Management Inc,Yes,"9,881,960",NYS,$16B (Mid),1.3
NN,NextNav Inc,Yes,"1,059,240",NASDAQ,$2B (Micro),0.98
NNDM,Nano Dimension Ltd,Yes,"1,765,080",NASDAQ,$355M (Micro),0.91
NNN,NNN REIT Inc,Yes,"1,352,240",NYS,$8B (Mid),0.85
NNOX,Nano-X Imaging Ltd,Yes,"1,166,170",NASDAQ,$206M (Micro),1.31
NOC,NORTHROP GRUMMAN CORP,Yes,"1,057,630",NYS,$88B (Large),0.04
NOG,Northern Oil and Gas Inc,Yes,"2,044,440",NYS,$2B (Small),1.02
NOK,Nokia Oyj,Yes,"25,716,270",NYS,$35B (Mid),0.81
NOMD,Nomad Foods Ltd,Yes,"2,303,870",NYS,$2B (Micro),0.7
NOV,Nov Inc,Yes,"3,607,430",NYS,$6B (Small),0.95
NOW,ServiceNow Inc,Yes,"7,462,170",NYS,$148B (Large),0.97
NPWR,NET Power Inc,Yes,"1,130,780",NYS,$618M (Micro),0.84
NRG,NRG Energy Inc,Yes,"1,671,740",NYS,$29B (Mid),1.26
NRGV,Energy Vault Holdings Inc,Yes,"3,113,690",NYS,$888M (Micro),0.92
NRIX,Nurix Therapeutics Inc,Yes,"1,267,700",NASDAQ,$2B (Micro),1.96
NSA,National Storage Affiliates Trust,Yes,"1,471,960",NYS,$2B (Small),1.22
NSP,Insperity Inc,Yes,"1,158,650",NYS,$2B (Micro),0.48
NTAP,NetApp Inc,Yes,"1,701,650",NASDAQ,$21B (Mid),1.38
NTLA,Intellia Therapeutics Inc,Yes,"4,257,060",NASDAQ,$1B (Micro),2.1
NTNX,Nutanix Inc,Yes,"3,002,000",NASDAQ,$14B (Mid),0.48
NTST,Netstreit Corp,Yes,"1,439,140",NYS,$1B (Micro),0.88
NU,Nu Holdings Ltd,Yes,"33,252,170",NYS,$85B (Large),1.08
NUAI,New Era Energy & Digital Inc,Yes,"7,964,320",NASDAQ,$191M (Micro),1.28
NUE,Nucor Corp,Yes,"1,522,660",NYS,$37B (Mid),1.86
NUVB,Nuvation Bio Inc,Yes,"4,903,280",NYS,$3B (Small),1.52
NVAX,Novavax Inc,Yes,"3,167,830",NASDAQ,$1B (Micro),2.58
NVCR,Novocure Ltd,Yes,"1,124,390",NASDAQ,$2B (Micro),0.73
NVDA,NVIDIA Corp,Yes,"144,349,470",NASDAQ,$4T (Large),2.31
NVO,Novo Nordisk A/S,Yes,"19,207,140",NYS,$198B (Large),0.67
NVRI,Enviri Corp,Yes,"1,155,590",NYS,$1B (Micro),1.77
NVS,Novartis AG,Yes,"1,307,120",NYS,$272B (Large),0.5
NVST,Envista Holdings Corp,Yes,"1,777,340",NYS,$4B (Small),1.02
NVT,nVent Electric PLC,Yes,"1,532,690",NYS,$17B (Mid),1.32
NVTS,Navitas Semiconductor Corp,Yes,"25,899,030",NASDAQ,$2B (Small),3.17
NVX,NOVONIX Ltd,Yes,"1,897,290",NASDAQ,$313M (Micro),2.68
NWG,NatWest Group PLC,Yes,"2,081,470",NYS,$69B (Large),0.89
NWL,Newell Brands Inc,Yes,"5,968,460",NASDAQ,$2B (Micro),0.93
NWSA,News Corp,Yes,"2,940,670",NASDAQ,$10B (Mid),0.99
NXDR,Nextdoor Holdings Inc,Yes,"4,457,240",NYS,$776M (Micro),1.18
NXPI,NXP Semiconductors NV,Yes,"2,496,730",NASDAQ,$61B (Large),1.48
NYT,New York Times Co,Yes,"1,439,900",NYS,$12B (Mid),1.11
O,Realty Income Corp,Yes,"6,239,740",NYS,$54B (Large),0.8
OBDC,Blue Owl Capital Corp,Yes,"4,274,900",NYS,$6B (Small),0.7
OC,Owens Corning,Yes,"1,021,050",NYS,$10B (Mid),1.35
OCGN,Ocugen Inc,Yes,"3,877,340",NASDAQ,$468M (Micro),3.49
OCUL,Ocular Therapeutix Inc,Yes,"2,432,810",NASDAQ,$2B (Small),0.9
ODFL,Old Dominion Freight Line Inc,Yes,"1,656,910",NASDAQ,$36B (Mid),1.28
OGE,OGE Energy Corp,Yes,"1,313,690",NYS,$9B (Mid),0.61
OGN,Organon & Co,Yes,"5,190,510",NYS,$2B (Micro),0.55
OHI,Omega Healthcare Investors Inc,Yes,"1,421,710",NYS,$13B (Mid),0.55
OI,O-I Glass Inc,Yes,"2,401,330",NYS,$2B (Small),0.79
OKE,ONEOK Inc,Yes,"3,105,480",NYS,$46B (Large),0.93
OKLO,Oklo Inc,Yes,"13,796,920",NYS,$16B (Mid),0.8
OKTA,Okta Inc,Yes,"1,951,070",NASDAQ,$16B (Mid),0.77
OLLI,Ollie's Bargain Outlet Holdings Inc,Yes,"1,176,990",NASDAQ,$7B (Small),0.52
OLMA,Olema Pharmaceuticals Inc,Yes,"1,269,080",NASDAQ,$2B (Small),1.91
OLN,Olin Corp,Yes,"2,577,570",NYS,$3B (Small),1.64
OLPX,Olaplex Holdings Inc,Yes,"3,394,600",NASDAQ,$1B (Micro),2.27
OMC,Omnicom Group Inc,Yes,"3,660,440",NYS,$25B (Mid),0.76
OMER,Omeros Corp,Yes,"4,479,640",NASDAQ,$886M (Micro),2.43
ON,ON Semiconductor Corp,Yes,"8,265,310",NASDAQ,$25B (Mid),1.56
ONB,Old National Bancorp,Yes,"2,436,890",NASDAQ,$9B (Mid),0.84
ONDS,Ondas Holdings Inc,Yes,"98,521,620",NASDAQ,$5B (Small),2.47
ONON,On Holding AG,Yes,"4,488,950",NYS,$16B (Mid),2.16
OPAD,Offerpad Solutions Inc,Yes,"13,796,640",NYS,$81M (Micro),2.41
OPCH,Option Care Health Inc,Yes,"1,604,590",NASDAQ,$5B (Small),0.84
OPEN,Opendoor Technologies Inc,Yes,"68,546,050",NASDAQ,$7B (Small),3.7
OPK,OPKO Health Inc,Yes,"4,066,130",NASDAQ,$1B (Micro),1.47
OPTT,Ocean Power Technologies Inc,Yes,"20,034,210",NYS,$94M (Micro),2.54
OPTU,Optimum Communications Inc,Yes,"2,724,910",NYS,$893M (Micro),1.52
ORBS,Eightco Holdings Inc,Yes,"9,894,850",NASDAQ,$332M (Micro),2.93
ORC,Orchid Island Capital Inc,Yes,"7,257,300",NYS,$1B (Micro),1.69
ORCL,Oracle Corp,Yes,"16,099,200",NYS,$570B (Large),1.64
ORGN,Origin Materials Inc,Yes,"2,948,120",NASDAQ,$35M (Micro),0.99
ORGO,Organogenesis Holdings Inc,Yes,"1,061,450",NASDAQ,$534M (Micro),1.45
ORI,Old Republic International Corp,Yes,"1,468,550",NYS,$11B (Mid),0.75
ORIC,Oric Pharmaceuticals Inc,Yes,"1,273,850",NASDAQ,$891M (Micro),1.34
